time;V(Out);
5.97643e-05;9.50698;
5.97653e-05;9.50995;
5.97663e-05;9.51336;
5.97673e-05;9.51723;
5.97683e-05;9.52161;
5.97693e-05;9.52651;
5.97703e-05;9.53198;
5.97713e-05;9.53805;
5.97723e-05;9.54476;
5.97733e-05;9.55212;
5.97743e-05;9.56018;
5.97753e-05;9.56896;
5.97763e-05;9.57849;
5.97773e-05;9.5888;
5.97783e-05;9.59989;
5.97793e-05;9.61181;
5.97803e-05;9.62455;
5.97813e-05;9.63815;
5.97823e-05;9.65262;
5.97833e-05;9.66797;
5.97843e-05;9.68421;
5.97853e-05;9.70134;
5.97863e-05;9.71938;
5.97873e-05;9.73832;
5.97883e-05;9.75817;
5.97893e-05;9.77892;
5.97903e-05;9.80057;
5.97913e-05;9.8231;
5.97923e-05;9.8465;
5.97933e-05;9.87076;
5.97943e-05;9.89585;
5.97953e-05;9.92174;
5.97963e-05;9.94841;
5.97973e-05;9.97583;
5.97983e-05;10.0039;
5.97993e-05;10.0327;
5.98003e-05;10.0621;
5.98013e-05;10.0921;
5.98023e-05;10.1227;
5.98033e-05;10.1537;
5.98043e-05;10.1852;
5.98053e-05;10.217;
5.98063e-05;10.2491;
5.98073e-05;10.2815;
5.98083e-05;10.314;
5.98093e-05;10.3466;
5.98103e-05;10.3792;
5.98113e-05;10.4117;
5.98123e-05;10.444;
5.98133e-05;10.476;
5.98143e-05;10.5076;
5.98153e-05;10.5387;
5.98163e-05;10.5693;
5.98173e-05;10.5992;
5.98183e-05;10.6283;
5.98193e-05;10.6565;
5.98203e-05;10.6838;
5.98213e-05;10.71;
5.98223e-05;10.7351;
5.98233e-05;10.759;
5.98243e-05;10.7815;
5.98253e-05;10.8027;
5.98263e-05;10.8224;
5.98273e-05;10.8405;
5.98283e-05;10.8571;
5.98293e-05;10.8719;
5.98303e-05;10.8851;
5.98313e-05;10.8966;
5.98323e-05;10.9062;
5.98333e-05;10.914;
5.98343e-05;10.9199;
5.98353e-05;10.924;
5.98363e-05;10.9261;
5.98373e-05;10.9263;
5.98383e-05;10.9246;
5.98393e-05;10.9209;
5.98403e-05;10.9153;
5.98413e-05;10.9078;
5.98423e-05;10.8984;
5.98433e-05;10.8872;
5.98443e-05;10.8742;
5.98453e-05;10.8595;
5.98463e-05;10.843;
5.98473e-05;10.825;
5.98483e-05;10.8055;
5.98493e-05;10.7845;
5.98503e-05;10.7622;
5.98513e-05;10.7385;
5.98523e-05;10.7137;
5.98533e-05;10.6877;
5.98543e-05;10.6607;
5.98553e-05;10.6327;
5.98563e-05;10.6039;
5.98573e-05;10.5744;
5.98583e-05;10.5442;
5.98593e-05;10.5134;
5.98603e-05;10.4821;
5.98613e-05;10.4505;
5.98623e-05;10.4185;
5.98633e-05;10.3864;
5.98643e-05;10.3542;
5.98653e-05;10.322;
5.98663e-05;10.2899;
5.98673e-05;10.2579;
5.98683e-05;10.2262;
5.98693e-05;10.1947;
5.98703e-05;10.1637;
5.98713e-05;10.133;
5.98723e-05;10.1028;
5.98733e-05;10.0732;
5.98743e-05;10.0442;
5.98753e-05;10.0158;
5.98763e-05;9.988;
5.98773e-05;9.96093;
5.98783e-05;9.93459;
5.98793e-05;9.90902;
5.98803e-05;9.88424;
5.98813e-05;9.86027;
5.98823e-05;9.83715;
5.98833e-05;9.81488;
5.98843e-05;9.79348;
5.98853e-05;9.77296;
5.98863e-05;9.75332;
5.98873e-05;9.73457;
5.98883e-05;9.7167;
5.98893e-05;9.69972;
5.98903e-05;9.6836;
5.98913e-05;9.66835;
5.98923e-05;9.65396;
5.98933e-05;9.64041;
5.98943e-05;9.62768;
5.98953e-05;9.61576;
5.98963e-05;9.60463;
5.98973e-05;9.59426;
5.98983e-05;9.58463;
5.98993e-05;9.57571;
5.99003e-05;9.56749;
5.99013e-05;9.55992;
5.99023e-05;9.55298;
5.99033e-05;9.54664;
5.99043e-05;9.54087;
5.99053e-05;9.53562;
5.99063e-05;9.53087;
5.99073e-05;9.52659;
5.99083e-05;9.52273;
5.99093e-05;9.51928;
5.99103e-05;9.51619;
5.99113e-05;9.51344;
5.99123e-05;9.51099;
5.99133e-05;9.50883;
5.99143e-05;9.50691;
5.99153e-05;9.50519;
5.99163e-05;9.50363;
5.99173e-05;9.5022;
5.99183e-05;9.50089;
5.99193e-05;9.49967;
5.99203e-05;9.49856;
5.99213e-05;9.49757;
5.99223e-05;9.4967;
5.99233e-05;9.49598;
5.99243e-05;9.49542;
5.99253e-05;9.49504;
5.99263e-05;9.49487;
5.99273e-05;9.49492;
5.99283e-05;9.49521;
5.99293e-05;9.49577;
5.99303e-05;9.49659;
5.99313e-05;9.49768;
5.99323e-05;9.49906;
5.99333e-05;9.50073;
5.99343e-05;9.50272;
5.99353e-05;9.50506;
5.99363e-05;9.50778;
5.99373e-05;9.51092;
5.99383e-05;9.5145;
5.99393e-05;9.51856;
5.99403e-05;9.52314;
5.99413e-05;9.52825;
5.99423e-05;9.53395;
5.99433e-05;9.54026;
5.99443e-05;9.54721;
5.99453e-05;9.55484;
5.99463e-05;9.56318;
5.99473e-05;9.57225;
5.99483e-05;9.58208;
5.99493e-05;9.59269;
5.99503e-05;9.6041;
5.99513e-05;9.61633;
5.99523e-05;9.62941;
5.99533e-05;9.64335;
5.99543e-05;9.65816;
5.99553e-05;9.67386;
5.99563e-05;9.69045;
5.99573e-05;9.70795;
5.99583e-05;9.72634;
5.99593e-05;9.74565;
5.99603e-05;9.76585;
5.99613e-05;9.78696;
5.99623e-05;9.80897;
5.99633e-05;9.83185;
5.99643e-05;9.8556;
5.99653e-05;9.8802;
5.99663e-05;9.90562;
5.99673e-05;9.93184;
5.99683e-05;9.95882;
5.99693e-05;9.98653;
5.99703e-05;10.0149;
5.99713e-05;10.044;
5.99723e-05;10.0736;
5.99733e-05;10.1039;
5.99743e-05;10.1346;
5.99753e-05;10.1659;
5.99763e-05;10.1975;
5.99773e-05;10.2295;
5.99783e-05;10.2617;
5.99793e-05;10.2942;
5.99803e-05;10.3268;
5.99813e-05;10.3594;
5.99823e-05;10.392;
5.99833e-05;10.4245;
5.99843e-05;10.4567;
5.99853e-05;10.4886;
5.99863e-05;10.5201;
5.99873e-05;10.551;
5.99883e-05;10.5813;
5.99893e-05;10.611;
5.99903e-05;10.6398;
5.99913e-05;10.6677;
5.99923e-05;10.6946;
5.99933e-05;10.7204;
5.99943e-05;10.745;
5.99953e-05;10.7684;
5.99963e-05;10.7905;
5.99973e-05;10.8111;
5.99983e-05;10.8302;
5.99993e-05;10.8478;
6.00003e-05;10.8637;
6.00013e-05;10.8779;
6.00023e-05;10.8904;
6.00033e-05;10.9012;
6.00043e-05;10.9101;
6.00053e-05;10.9172;
6.00063e-05;10.9224;
6.00073e-05;10.9257;
6.00083e-05;10.9271;
6.00093e-05;10.9266;
6.00103e-05;10.9241;
6.00113e-05;10.9197;
6.00123e-05;10.9133;
6.00133e-05;10.9051;
6.00143e-05;10.895;
6.00153e-05;10.883;
6.00163e-05;10.8693;
6.00173e-05;10.8539;
6.00183e-05;10.8368;
6.00193e-05;10.8182;
6.00203e-05;10.7981;
6.00213e-05;10.7766;
6.00223e-05;10.7537;
6.00233e-05;10.7295;
6.00243e-05;10.7042;
6.00253e-05;10.6778;
6.00263e-05;10.6504;
6.00273e-05;10.622;
6.00283e-05;10.5929;
6.00293e-05;10.5631;
6.00303e-05;10.5326;
6.00313e-05;10.5016;
6.00323e-05;10.4701;
6.00333e-05;10.4383;
6.00343e-05;10.4063;
6.00353e-05;10.3741;
6.00363e-05;10.3419;
6.00373e-05;10.3096;
6.00383e-05;10.2775;
6.00393e-05;10.2456;
6.00403e-05;10.214;
6.00413e-05;10.1826;
6.00423e-05;10.1517;
6.00433e-05;10.1212;
6.00443e-05;10.0912;
6.00453e-05;10.0618;
6.00463e-05;10.033;
6.00473e-05;10.0048;
6.00483e-05;9.97726;
6.00493e-05;9.95045;
6.00503e-05;9.92439;
6.00513e-05;9.89911;
6.00523e-05;9.87463;
6.00533e-05;9.85097;
6.00543e-05;9.82817;
6.00553e-05;9.80622;
6.00563e-05;9.78515;
6.00573e-05;9.76496;
6.00583e-05;9.74566;
6.00593e-05;9.72724;
6.00603e-05;9.70971;
6.00613e-05;9.69305;
6.00623e-05;9.67727;
6.00633e-05;9.66235;
6.00643e-05;9.64828;
6.00653e-05;9.63505;
6.00663e-05;9.62264;
6.00673e-05;9.61102;
6.00683e-05;9.60018;
6.00693e-05;9.5901;
6.00703e-05;9.58075;
6.00713e-05;9.57211;
6.00723e-05;9.56414;
6.00733e-05;9.55683;
6.00743e-05;9.55013;
6.00753e-05;9.54401;
6.00763e-05;9.53845;
6.00773e-05;9.5334;
6.00783e-05;9.52884;
6.00793e-05;9.52473;
6.00803e-05;9.52104;
6.00813e-05;9.51773;
6.00823e-05;9.51478;
6.00833e-05;9.51215;
6.00843e-05;9.50982;
6.00853e-05;9.50776;
6.00863e-05;9.50593;
6.00873e-05;9.50428;
6.00883e-05;9.50278;
6.00893e-05;9.5014;
6.00903e-05;9.50012;
6.00913e-05;9.49895;
6.00923e-05;9.49788;
6.00933e-05;9.49694;
6.00943e-05;9.49612;
6.00953e-05;9.49546;
6.00963e-05;9.49497;
6.00973e-05;9.49467;
6.00983e-05;9.49458;
6.00993e-05;9.49472;
6.01003e-05;9.49511;
6.01013e-05;9.49576;
6.01023e-05;9.49669;
6.01033e-05;9.49789;
6.01043e-05;9.49937;
6.01053e-05;9.50116;
6.01063e-05;9.50328;
6.01073e-05;9.50577;
6.01083e-05;9.50864;
6.01093e-05;9.51194;
6.01103e-05;9.5157;
6.01113e-05;9.51996;
6.01123e-05;9.52473;
6.01133e-05;9.53007;
6.01143e-05;9.536;
6.01153e-05;9.54255;
6.01163e-05;9.54976;
6.01173e-05;9.55766;
6.01183e-05;9.56628;
6.01193e-05;9.57564;
6.01203e-05;9.58577;
6.01213e-05;9.59669;
6.01223e-05;9.60842;
6.01233e-05;9.62099;
6.01243e-05;9.6344;
6.01253e-05;9.64868;
6.01263e-05;9.66384;
6.01273e-05;9.67989;
6.01283e-05;9.69684;
6.01293e-05;9.71469;
6.01303e-05;9.73344;
6.01313e-05;9.75311;
6.01323e-05;9.77367;
6.01333e-05;9.79514;
6.01343e-05;9.8175;
6.01353e-05;9.84074;
6.01363e-05;9.86484;
6.01373e-05;9.88977;
6.01383e-05;9.91552;
6.01393e-05;9.94205;
6.01403e-05;9.96934;
6.01413e-05;9.99734;
6.01423e-05;10.026;
6.01433e-05;10.0553;
6.01443e-05;10.0852;
6.01453e-05;10.1157;
6.01463e-05;10.1467;
6.01473e-05;10.1781;
6.01483e-05;10.2099;
6.01493e-05;10.242;
6.01503e-05;10.2744;
6.01513e-05;10.3069;
6.01523e-05;10.3396;
6.01533e-05;10.3722;
6.01543e-05;10.4048;
6.01553e-05;10.4372;
6.01563e-05;10.4694;
6.01573e-05;10.5011;
6.01583e-05;10.5324;
6.01593e-05;10.5632;
6.01603e-05;10.5933;
6.01613e-05;10.6226;
6.01623e-05;10.6511;
6.01633e-05;10.6787;
6.01643e-05;10.7052;
6.01653e-05;10.7306;
6.01663e-05;10.7548;
6.01673e-05;10.7777;
6.01683e-05;10.7992;
6.01693e-05;10.8193;
6.01703e-05;10.8378;
6.01713e-05;10.8547;
6.01723e-05;10.87;
6.01733e-05;10.8836;
6.01743e-05;10.8955;
6.01753e-05;10.9055;
6.01763e-05;10.9138;
6.01773e-05;10.9201;
6.01783e-05;10.9246;
6.01793e-05;10.9272;
6.01803e-05;10.9278;
6.01813e-05;10.9265;
6.01823e-05;10.9233;
6.01833e-05;10.9181;
6.01843e-05;10.911;
6.01853e-05;10.902;
6.01863e-05;10.8912;
6.01873e-05;10.8786;
6.01883e-05;10.8642;
6.01893e-05;10.8481;
6.01903e-05;10.8304;
6.01913e-05;10.8112;
6.01923e-05;10.7905;
6.01933e-05;10.7684;
6.01943e-05;10.7449;
6.01953e-05;10.7203;
6.01963e-05;10.6945;
6.01973e-05;10.6677;
6.01983e-05;10.6399;
6.01993e-05;10.6112;
6.02003e-05;10.5818;
6.02013e-05;10.5516;
6.02023e-05;10.5209;
6.02033e-05;10.4897;
6.02043e-05;10.4581;
6.02053e-05;10.4261;
6.02063e-05;10.394;
6.02073e-05;10.3617;
6.02083e-05;10.3295;
6.02093e-05;10.2973;
6.02103e-05;10.2652;
6.02113e-05;10.2334;
6.02123e-05;10.2018;
6.02133e-05;10.1706;
6.02143e-05;10.1398;
6.02153e-05;10.1095;
6.02163e-05;10.0797;
6.02173e-05;10.0505;
6.02183e-05;10.0219;
6.02193e-05;9.9939;
6.02203e-05;9.96664;
6.02213e-05;9.9401;
6.02223e-05;9.91432;
6.02233e-05;9.88933;
6.02243e-05;9.86515;
6.02253e-05;9.84181;
6.02263e-05;9.81932;
6.02273e-05;9.7977;
6.02283e-05;9.77696;
6.02293e-05;9.75711;
6.02303e-05;9.73814;
6.02313e-05;9.72006;
6.02323e-05;9.70286;
6.02333e-05;9.68654;
6.02343e-05;9.67109;
6.02353e-05;9.6565;
6.02363e-05;9.64275;
6.02373e-05;9.62983;
6.02383e-05;9.61773;
6.02393e-05;9.60642;
6.02403e-05;9.59588;
6.02413e-05;9.58608;
6.02423e-05;9.57701;
6.02433e-05;9.56863;
6.02443e-05;9.56092;
6.02453e-05;9.55385;
6.02463e-05;9.54738;
6.02473e-05;9.54149;
6.02483e-05;9.53613;
6.02493e-05;9.53128;
6.02503e-05;9.5269;
6.02513e-05;9.52296;
6.02523e-05;9.51942;
6.02533e-05;9.51626;
6.02543e-05;9.51344;
6.02553e-05;9.51094;
6.02563e-05;9.50872;
6.02573e-05;9.50675;
6.02583e-05;9.505;
6.02593e-05;9.50341;
6.02603e-05;9.50196;
6.02613e-05;9.50062;
6.02623e-05;9.49939;
6.02633e-05;9.49826;
6.02643e-05;9.49724;
6.02653e-05;9.49634;
6.02663e-05;9.49558;
6.02673e-05;9.49498;
6.02683e-05;9.49456;
6.02693e-05;9.49434;
6.02703e-05;9.49433;
6.02713e-05;9.49457;
6.02723e-05;9.49506;
6.02733e-05;9.49581;
6.02743e-05;9.49684;
6.02753e-05;9.49814;
6.02763e-05;9.49974;
6.02773e-05;9.50165;
6.02783e-05;9.5039;
6.02793e-05;9.50653;
6.02803e-05;9.50956;
6.02813e-05;9.51303;
6.02823e-05;9.51697;
6.02833e-05;9.52142;
6.02843e-05;9.52641;
6.02853e-05;9.53197;
6.02863e-05;9.53813;
6.02873e-05;9.54493;
6.02883e-05;9.55241;
6.02893e-05;9.56058;
6.02903e-05;9.56948;
6.02913e-05;9.57913;
6.02923e-05;9.58957;
6.02933e-05;9.6008;
6.02943e-05;9.61285;
6.02953e-05;9.62574;
6.02963e-05;9.6395;
6.02973e-05;9.65412;
6.02983e-05;9.66963;
6.02993e-05;9.68603;
6.03003e-05;9.70333;
6.03013e-05;9.72154;
6.03023e-05;9.74066;
6.03033e-05;9.76068;
6.03043e-05;9.78161;
6.03053e-05;9.80343;
6.03063e-05;9.82615;
6.03073e-05;9.84973;
6.03083e-05;9.87417;
6.03093e-05;9.89944;
6.03103e-05;9.92551;
6.03113e-05;9.95236;
6.03123e-05;9.97994;
6.03133e-05;10.0082;
6.03143e-05;10.0372;
6.03153e-05;10.0668;
6.03163e-05;10.0969;
6.03173e-05;10.1276;
6.03183e-05;10.1588;
6.03193e-05;10.1904;
6.03203e-05;10.2223;
6.03213e-05;10.2546;
6.03223e-05;10.2871;
6.03233e-05;10.3197;
6.03243e-05;10.3523;
6.03253e-05;10.385;
6.03263e-05;10.4175;
6.03273e-05;10.4499;
6.03283e-05;10.4819;
6.03293e-05;10.5136;
6.03303e-05;10.5447;
6.03313e-05;10.5752;
6.03323e-05;10.6051;
6.03333e-05;10.6341;
6.03343e-05;10.6623;
6.03353e-05;10.6895;
6.03363e-05;10.7156;
6.03373e-05;10.7406;
6.03383e-05;10.7643;
6.03393e-05;10.7867;
6.03403e-05;10.8077;
6.03413e-05;10.8272;
6.03423e-05;10.8451;
6.03433e-05;10.8615;
6.03443e-05;10.8761;
6.03453e-05;10.8891;
6.03463e-05;10.9002;
6.03473e-05;10.9096;
6.03483e-05;10.9171;
6.03493e-05;10.9228;
6.03503e-05;10.9265;
6.03513e-05;10.9284;
6.03523e-05;10.9283;
6.03533e-05;10.9262;
6.03543e-05;10.9222;
6.03553e-05;10.9163;
6.03563e-05;10.9084;
6.03573e-05;10.8987;
6.03583e-05;10.8872;
6.03593e-05;10.8738;
6.03603e-05;10.8588;
6.03613e-05;10.842;
6.03623e-05;10.8237;
6.03633e-05;10.8039;
6.03643e-05;10.7826;
6.03653e-05;10.76;
6.03663e-05;10.7361;
6.03673e-05;10.7109;
6.03683e-05;10.6847;
6.03693e-05;10.6575;
6.03703e-05;10.6293;
6.03713e-05;10.6003;
6.03723e-05;10.5705;
6.03733e-05;10.5401;
6.03743e-05;10.5092;
6.03753e-05;10.4778;
6.03763e-05;10.446;
6.03773e-05;10.4139;
6.03783e-05;10.3817;
6.03793e-05;10.3494;
6.03803e-05;10.3171;
6.03813e-05;10.285;
6.03823e-05;10.2529;
6.03833e-05;10.2212;
6.03843e-05;10.1897;
6.03853e-05;10.1586;
6.03863e-05;10.128;
6.03873e-05;10.0978;
6.03883e-05;10.0682;
6.03893e-05;10.0392;
6.03903e-05;10.0109;
6.03913e-05;9.98315;
6.03923e-05;9.95614;
6.03933e-05;9.92987;
6.03943e-05;9.90438;
6.03953e-05;9.87968;
6.03963e-05;9.85581;
6.03973e-05;9.83279;
6.03983e-05;9.81062;
6.03993e-05;9.78933;
6.04003e-05;9.76892;
6.04013e-05;9.7494;
6.04023e-05;9.73076;
6.04033e-05;9.71302;
6.04043e-05;9.69615;
6.04053e-05;9.68016;
6.04063e-05;9.66504;
6.04073e-05;9.65077;
6.04083e-05;9.63734;
6.04093e-05;9.62474;
6.04103e-05;9.61295;
6.04113e-05;9.60193;
6.04123e-05;9.59168;
6.04133e-05;9.58217;
6.04143e-05;9.57337;
6.04153e-05;9.56525;
6.04163e-05;9.5578;
6.04173e-05;9.55097;
6.04183e-05;9.54473;
6.04193e-05;9.53905;
6.04203e-05;9.53389;
6.04213e-05;9.52923;
6.04223e-05;9.52503;
6.04233e-05;9.52125;
6.04243e-05;9.51787;
6.04253e-05;9.51484;
6.04263e-05;9.51215;
6.04273e-05;9.50976;
6.04283e-05;9.50765;
6.04293e-05;9.50578;
6.04303e-05;9.50409;
6.04313e-05;9.50257;
6.04323e-05;9.50116;
6.04333e-05;9.49987;
6.04343e-05;9.49868;
6.04353e-05;9.49759;
6.04363e-05;9.49662;
6.04373e-05;9.49577;
6.04383e-05;9.49507;
6.04393e-05;9.49454;
6.04403e-05;9.49419;
6.04413e-05;9.49405;
6.04423e-05;9.49413;
6.04433e-05;9.49446;
6.04443e-05;9.49505;
6.04453e-05;9.49591;
6.04463e-05;9.49704;
6.04473e-05;9.49845;
6.04483e-05;9.50016;
6.04493e-05;9.50219;
6.04503e-05;9.50458;
6.04513e-05;9.50736;
6.04523e-05;9.51056;
6.04533e-05;9.5142;
6.04543e-05;9.51833;
6.04553e-05;9.52298;
6.04563e-05;9.52818;
6.04573e-05;9.53397;
6.04583e-05;9.54037;
6.04593e-05;9.54743;
6.04603e-05;9.55516;
6.04613e-05;9.56361;
6.04623e-05;9.5728;
6.04633e-05;9.58275;
6.04643e-05;9.59349;
6.04653e-05;9.60504;
6.04663e-05;9.61742;
6.04673e-05;9.63064;
6.04683e-05;9.64473;
6.04693e-05;9.6597;
6.04703e-05;9.67555;
6.04713e-05;9.69231;
6.04723e-05;9.70996;
6.04733e-05;9.72853;
6.04743e-05;9.748;
6.04753e-05;9.76839;
6.04763e-05;9.78967;
6.04773e-05;9.81185;
6.04783e-05;9.83492;
6.04793e-05;9.85885;
6.04803e-05;9.88362;
6.04813e-05;9.90922;
6.04823e-05;9.93561;
6.04833e-05;9.96276;
6.04843e-05;9.99064;
6.04853e-05;10.0192;
6.04863e-05;10.0484;
6.04873e-05;10.0782;
6.04883e-05;10.1086;
6.04893e-05;10.1395;
6.04903e-05;10.1709;
6.04913e-05;10.2027;
6.04923e-05;10.2348;
6.04933e-05;10.2671;
6.04943e-05;10.2997;
6.04953e-05;10.3324;
6.04963e-05;10.3651;
6.04973e-05;10.3977;
6.04983e-05;10.4303;
6.04993e-05;10.4625;
6.05003e-05;10.4945;
6.05013e-05;10.5259;
6.05023e-05;10.5569;
6.05033e-05;10.5872;
6.05043e-05;10.6167;
6.05053e-05;10.6455;
6.05063e-05;10.6733;
6.05073e-05;10.7001;
6.05083e-05;10.7259;
6.05093e-05;10.7504;
6.05103e-05;10.7736;
6.05113e-05;10.7955;
6.05123e-05;10.816;
6.05133e-05;10.8349;
6.05143e-05;10.8522;
6.05153e-05;10.8679;
6.05163e-05;10.8819;
6.05173e-05;10.8942;
6.05183e-05;10.9047;
6.05193e-05;10.9134;
6.05203e-05;10.9202;
6.05213e-05;10.9251;
6.05223e-05;10.9281;
6.05233e-05;10.9292;
6.05243e-05;10.9284;
6.05253e-05;10.9256;
6.05263e-05;10.9208;
6.05273e-05;10.9141;
6.05283e-05;10.9056;
6.05293e-05;10.8951;
6.05303e-05;10.8829;
6.05313e-05;10.8688;
6.05323e-05;10.8531;
6.05333e-05;10.8357;
6.05343e-05;10.8168;
6.05353e-05;10.7964;
6.05363e-05;10.7746;
6.05373e-05;10.7514;
6.05383e-05;10.727;
6.05393e-05;10.7014;
6.05403e-05;10.6748;
6.05413e-05;10.6471;
6.05423e-05;10.6186;
6.05433e-05;10.5892;
6.05443e-05;10.5592;
6.05453e-05;10.5286;
6.05463e-05;10.4974;
6.05473e-05;10.4658;
6.05483e-05;10.4339;
6.05493e-05;10.4017;
6.05503e-05;10.3694;
6.05513e-05;10.3371;
6.05523e-05;10.3048;
6.05533e-05;10.2727;
6.05543e-05;10.2407;
6.05553e-05;10.209;
6.05563e-05;10.1777;
6.05573e-05;10.1467;
6.05583e-05;10.1163;
6.05593e-05;10.0863;
6.05603e-05;10.0569;
6.05613e-05;10.0281;
6.05623e-05;9.99998;
6.05633e-05;9.97252;
6.05643e-05;9.94578;
6.05653e-05;9.91979;
6.05663e-05;9.89458;
6.05673e-05;9.87019;
6.05683e-05;9.84663;
6.05693e-05;9.82392;
6.05703e-05;9.80208;
6.05713e-05;9.78111;
6.05723e-05;9.76103;
6.05733e-05;9.74185;
6.05743e-05;9.72355;
6.05753e-05;9.70613;
6.05763e-05;9.6896;
6.05773e-05;9.67394;
6.05783e-05;9.65914;
6.05793e-05;9.6452;
6.05803e-05;9.63209;
6.05813e-05;9.6198;
6.05823e-05;9.6083;
6.05833e-05;9.59758;
6.05843e-05;9.58762;
6.05853e-05;9.57838;
6.05863e-05;9.56985;
6.05873e-05;9.562;
6.05883e-05;9.55478;
6.05893e-05;9.54819;
6.05903e-05;9.54217;
6.05913e-05;9.5367;
6.05923e-05;9.53174;
6.05933e-05;9.52726;
6.05943e-05;9.52323;
6.05953e-05;9.51961;
6.05963e-05;9.51637;
6.05973e-05;9.51348;
6.05983e-05;9.51091;
6.05993e-05;9.50864;
6.06003e-05;9.50662;
6.06013e-05;9.50483;
6.06023e-05;9.50321;
6.06033e-05;9.50174;
6.06043e-05;9.50038;
6.06053e-05;9.49913;
6.06063e-05;9.49797;
6.06073e-05;9.49693;
6.06083e-05;9.496;
6.06093e-05;9.49521;
6.06103e-05;9.49457;
6.06113e-05;9.4941;
6.06123e-05;9.49383;
6.06133e-05;9.49377;
6.06143e-05;9.49395;
6.06153e-05;9.49437;
6.06163e-05;9.49506;
6.06173e-05;9.49602;
6.06183e-05;9.49726;
6.06193e-05;9.49878;
6.06203e-05;9.50061;
6.06213e-05;9.50277;
6.06223e-05;9.5053;
6.06233e-05;9.50823;
6.06243e-05;9.5116;
6.06253e-05;9.51542;
6.06263e-05;9.51974;
6.06273e-05;9.5246;
6.06283e-05;9.53002;
6.06293e-05;9.53604;
6.06303e-05;9.54269;
6.06313e-05;9.55;
6.06323e-05;9.558;
6.06333e-05;9.56673;
6.06343e-05;9.57621;
6.06353e-05;9.58647;
6.06363e-05;9.59752;
6.06373e-05;9.60938;
6.06383e-05;9.62209;
6.06393e-05;9.63565;
6.06403e-05;9.65008;
6.06413e-05;9.66539;
6.06423e-05;9.6816;
6.06433e-05;9.69871;
6.06443e-05;9.71672;
6.06453e-05;9.73564;
6.06463e-05;9.75548;
6.06473e-05;9.77622;
6.06483e-05;9.79786;
6.06493e-05;9.8204;
6.06503e-05;9.84381;
6.06513e-05;9.86808;
6.06523e-05;9.89319;
6.06533e-05;9.91911;
6.06543e-05;9.94582;
6.06553e-05;9.97328;
6.06563e-05;10.0014;
6.06573e-05;10.0303;
6.06583e-05;10.0598;
6.06593e-05;10.0898;
6.06603e-05;10.1204;
6.06613e-05;10.1516;
6.06623e-05;10.1831;
6.06633e-05;10.215;
6.06643e-05;10.2473;
6.06653e-05;10.2797;
6.06663e-05;10.3124;
6.06673e-05;10.3451;
6.06683e-05;10.3778;
6.06693e-05;10.4105;
6.06703e-05;10.4429;
6.06713e-05;10.4751;
6.06723e-05;10.5069;
6.06733e-05;10.5382;
6.06743e-05;10.5689;
6.06753e-05;10.599;
6.06763e-05;10.6283;
6.06773e-05;10.6567;
6.06783e-05;10.6842;
6.06793e-05;10.7106;
6.06803e-05;10.7359;
6.06813e-05;10.76;
6.06823e-05;10.7827;
6.06833e-05;10.8041;
6.06843e-05;10.824;
6.06853e-05;10.8423;
6.06863e-05;10.8591;
6.06873e-05;10.8741;
6.06883e-05;10.8875;
6.06893e-05;10.8991;
6.06903e-05;10.9089;
6.06913e-05;10.9169;
6.06923e-05;10.923;
6.06933e-05;10.9272;
6.06943e-05;10.9294;
6.06953e-05;10.9298;
6.06963e-05;10.9282;
6.06973e-05;10.9246;
6.06983e-05;10.9191;
6.06993e-05;10.9117;
6.07003e-05;10.9024;
6.07013e-05;10.8912;
6.07023e-05;10.8783;
6.07033e-05;10.8636;
6.07043e-05;10.8472;
6.07053e-05;10.8292;
6.07063e-05;10.8097;
6.07073e-05;10.7887;
6.07083e-05;10.7663;
6.07093e-05;10.7426;
6.07103e-05;10.7177;
6.07113e-05;10.6917;
6.07123e-05;10.6646;
6.07133e-05;10.6366;
6.07143e-05;10.6077;
6.07153e-05;10.5781;
6.07163e-05;10.5478;
6.07173e-05;10.5169;
6.07183e-05;10.4855;
6.07193e-05;10.4538;
6.07203e-05;10.4217;
6.07213e-05;10.3895;
6.07223e-05;10.3571;
6.07233e-05;10.3248;
6.07243e-05;10.2925;
6.07253e-05;10.2604;
6.07263e-05;10.2285;
6.07273e-05;10.197;
6.07283e-05;10.1657;
6.07293e-05;10.1349;
6.07303e-05;10.1046;
6.07313e-05;10.0749;
6.07323e-05;10.0457;
6.07333e-05;10.0171;
6.07343e-05;9.98921;
6.07353e-05;9.962;
6.07363e-05;9.93553;
6.07373e-05;9.90982;
6.07383e-05;9.88491;
6.07393e-05;9.86082;
6.07403e-05;9.83757;
6.07413e-05;9.81518;
6.07423e-05;9.79366;
6.07433e-05;9.77303;
6.07443e-05;9.75329;
6.07453e-05;9.73443;
6.07463e-05;9.71647;
6.07473e-05;9.69939;
6.07483e-05;9.68318;
6.07493e-05;9.66785;
6.07503e-05;9.65338;
6.07513e-05;9.63976;
6.07523e-05;9.62696;
6.07533e-05;9.61498;
6.07543e-05;9.60379;
6.07553e-05;9.59336;
6.07563e-05;9.58368;
6.07573e-05;9.57472;
6.07583e-05;9.56645;
6.07593e-05;9.55885;
6.07603e-05;9.55188;
6.07613e-05;9.54551;
6.07623e-05;9.53971;
6.07633e-05;9.53444;
6.07643e-05;9.52968;
6.07653e-05;9.52538;
6.07663e-05;9.52151;
